shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
metropoli_pacifico,9.9360803,-84.1127559,79
metropoli_pacifico,9.9359513,-84.1127081,80
metropoli_pacifico,9.9358435,-84.1126773,81
metropoli_pacifico,9.935707,-84.1126616,82
metropoli_pacifico,9.9354121,-84.1126823,83
metropoli_pacifico,9.9347997,-84.1126877,84
metropoli_pacifico,9.9344853,-84.1125672,85
metropoli_pacifico,9.9341474,-84.1123171,86
metropoli_pacifico,9.9338354,-84.1119459,87
metropoli_pacifico,9.9336421,-84.1114284,88
metropoli_pacifico,9.9335372,-84.1103089,89
metropoli_pacifico,9.9334995,-84.1099142,90
metropoli_pacifico,9.9326563,-84.1014151,91
metropoli_pacifico,9.9326467,-84.1014158,92
metropoli_pacifico,9.9324057,-84.0987077,93
metropoli_pacifico,9.9323793,-84.0984424,94
metropoli_pacifico,9.9323627,-84.0982979,95
metropoli_pacifico,9.9323561,-84.0982177,96
metropoli_pacifico,9.9323003,-84.0977075,97
metropoli_pacifico,9.9322482,-84.097488,98
metropoli_pacifico,9.9321681,-84.0972603,99
metropoli_pacifico,9.9320095,-84.096875,100
metropoli_pacifico,9.9316947,-84.0962424,101
metropoli_pacifico,9.9308862,-84.0947073,102
metropoli_pacifico,9.9308313,-84.0946484,103
metropoli_pacifico,9.9306868,-84.0944314,104
metropoli_pacifico,9.9305382,-84.0942428,105
metropoli_pacifico,9.9303611,-84.0940513,106
metropoli_pacifico,9.9302116,-84.0939136,107
metropoli_pacifico,9.9299259,-84.0937125,108
metropoli_pacifico,9.9289052,-84.0930263,109
metropoli_pacifico,9.928478,-84.0927599,110
metropoli_pacifico,9.9282132,-84.0925688,111
metropoli_pacifico,9.92750186,-84.09210541,112
metropoli_pacifico,9.9273064,-84.0919248,113
metropoli_pacifico,9.9271319,-84.0918611,114
metropoli_pacifico,9.9269607,-84.0917519,115
metropoli_pacifico,9.9264878,-84.0914501,116
metropoli_pacifico,9.9261842,-84.091254,117
metropoli_pacifico,9.9260257,-84.09114,118
metropoli_pacifico,9.9259689,-84.0910992,119
metropoli_pacifico,9.9259238,-84.0910545,120
metropoli_pacifico,9.9258116,-84.0909738,121
metropoli_pacifico,9.9256598,-84.0907566,122
metropoli_pacifico,9.9255816,-84.0906049,123
metropoli_pacifico,9.9255076,-84.0904344,124
metropoli_pacifico,9.9253976,-84.0898437,125
metropoli_pacifico,9.9252757,-84.0892389,126
metropoli_pacifico,9.924989,-84.0874217,127
metropoli_pacifico,9.9249764,-84.0870523,128
metropoli_pacifico,9.9250369,-84.0868748,129
metropoli_pacifico,9.9252137,-84.0864369,130
metropoli_pacifico,9.9253837,-84.0861128,131
metropoli_pacifico,9.9255773,-84.0856152,132
metropoli_pacifico,9.9256818,-84.0853768,133
metropoli_pacifico,9.9257564,-84.0850864,134
metropoli_pacifico,9.9258029,-84.084703,135
metropoli_pacifico,9.9258004,-84.0844052,136
metropoli_pacifico,9.9257294,-84.0836314,137
metropoli_pacifico,9.9253945,-84.0811014,138
