shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
metropoli_cfia,9.9255773,-84.0856152,132
metropoli_cfia,9.9256818,-84.0853768,133
metropoli_cfia,9.9257564,-84.0850864,134
metropoli_cfia,9.9258029,-84.084703,135
metropoli_cfia,9.9258004,-84.0844052,136
metropoli_cfia,9.9257294,-84.0836314,137
metropoli_cfia,9.9253945,-84.0811014,138
metropoli_cfia,9.92537369,-84.0808722,139
metropoli_cfia,9.9253523,-84.0806108,140
metropoli_cfia,9.9253576,-84.0803989,141
metropoli_cfia,9.92541693,-84.0803725,142
metropoli_cfia,9.925431,-84.0803734,143
metropoli_cfia,9.92540567,-84.0802126,144
metropoli_cfia,9.9253866,-84.0799658,145
metropoli_cfia,9.9253651,-84.0797588,146
metropoli_cfia,9.9253156,-84.0791463,147
metropoli_cfia,9.9253116,-84.0791117,148
metropoli_cfia,9.9251862,-84.0777445,149
metropoli_cfia,9.9251296,-84.0771475,150
metropoli_cfia,9.9250817,-84.076611,151
metropoli_cfia,9.9250057,-84.0756998,152
metropoli_cfia,9.9249314,-84.0748187,153
metropoli_cfia,9.9249291,-84.0747599,154
metropoli_cfia,9.9249434,-84.0746097,155
metropoli_cfia,9.9250258,-84.0743336,156
metropoli_cfia,9.925085,-84.0741406,157
metropoli_cfia,9.9252034,-84.073948,158
metropoli_cfia,9.9253187,-84.0738048,159
metropoli_cfia,9.9254993,-84.0736507,160
metropoli_cfia,9.9256595,-84.0735292,161
metropoli_cfia,9.9257026,-84.0735136,162
metropoli_cfia,9.9257754,-84.0734821,163
metropoli_cfia,9.9259232,-84.073426,164
metropoli_cfia,9.9261057,-84.0733682,165
metropoli_cfia,9.9268467,-84.073331,166
metropoli_cfia,9.9273891,-84.0733182,167
metropoli_cfia,9.9278973,-84.073298,168
metropoli_cfia,9.9283552,-84.0732729,169
metropoli_cfia,9.928865,-84.0732596,170
metropoli_cfia,9.9294115,-84.0732285,171
metropoli_cfia,9.9301951,-84.0731828,172
metropoli_cfia,9.9306293,-84.0731681,173
metropoli_cfia,9.9307374,-84.0731224,174
metropoli_cfia,9.9308689,-84.0730492,175
metropoli_cfia,9.9309536,-84.0729907,176
metropoli_cfia,9.9311337,-84.0728796,177
metropoli_cfia,9.9311851,-84.0727575,178
metropoli_cfia,9.9312068,-84.0727059,179
metropoli_cfia,9.9312756,-84.0725767,180
metropoli_cfia,9.931663,-84.0718639,181
metropoli_cfia,9.9318228,-84.0715658,182
metropoli_cfia,9.9320045,-84.0712178,183
metropoli_cfia,9.932063,-84.071038,184
metropoli_cfia,9.9321183,-84.0707967,185
metropoli_cfia,9.9321482,-84.0705146,186
metropoli_cfia,9.9321644,-84.0701113,187
metropoli_cfia,9.932163,-84.0700585,188
metropoli_cfia,9.9321114,-84.0695759,189
metropoli_cfia,9.932044,-84.0693697,190
metropoli_cfia,9.9319769,-84.0692549,191
metropoli_cfia,9.9314307,-84.0681863,192
metropoli_cfia,9.9313153,-84.0678878,193
metropoli_cfia,9.9312532,-84.0675936,194
metropoli_cfia,9.9312486,-84.0672643,195
metropoli_cfia,9.9313013,-84.0669606,196
metropoli_cfia,9.9313728,-84.0667109,197
metropoli_cfia,9.9314579,-84.0665335,198
metropoli_cfia,9.9315591,-84.0663747,199
metropoli_cfia,9.9318825,-84.0658726,200
metropoli_cfia,9.9319766,-84.0657133,201
metropoli_cfia,9.9320171,-84.065646,202
metropoli_cfia,9.932034,-84.0656278,203
metropoli_cfia,9.9320708,-84.0654868,204
metropoli_cfia,9.932069,-84.0653951,205
metropoli_cfia,9.9320656,-84.0652956,206
metropoli_cfia,9.9320424,-84.0650798,207
metropoli_cfia,9.9319546,-84.0646937,208
metropoli_cfia,9.9318601,-84.0643195,209
metropoli_cfia,9.9317982,-84.0638305,210
metropoli_cfia,9.9317909,-84.0632935,211
metropoli_cfia,9.9318829,-84.0630999,212
metropoli_cfia,9.9319727,-84.062939,213
metropoli_cfia,9.9322025,-84.0626895,214
metropoli_cfia,9.9324482,-84.0625098,215
metropoli_cfia,9.9326226,-84.0624294,216
metropoli_cfia,9.9328815,-84.0623865,217
metropoli_cfia,9.9331517,-84.0624012,218
metropoli_cfia,9.9333914,-84.0624991,219
metropoli_cfia,9.933513,-84.0625742,220
metropoli_cfia,9.9336266,-84.0626734,221
metropoli_cfia,9.9337772,-84.0628666,222
metropoli_cfia,9.9338538,-84.0630543,223
metropoli_cfia,9.9338934,-84.0632555,224
metropoli_cfia,9.9339051,-84.0635476,225
metropoli_cfia,9.93386,-84.0637196,226
metropoli_cfia,9.9336919,-84.0643327,227
metropoli_cfia,9.9335883,-84.0648111,228
metropoli_cfia,9.9335683,-84.0649459,229
metropoli_cfia,9.9335552,-84.0650526,230
metropoli_cfia,9.9335423,-84.0653349,231
metropoli_cfia,9.9335718,-84.0656888,232
metropoli_cfia,9.9336275,-84.0661287,233
metropoli_cfia,9.9336442,-84.066215,234
metropoli_cfia,9.9336536,-84.0662543,235
metropoli_cfia,9.9337832,-84.0666193,236
metropoli_cfia,9.9340078,-84.0670711,237
metropoli_cfia,9.9340801,-84.0672424,238
metropoli_cfia,9.9341662,-84.0674254,239
metropoli_cfia,9.9343165,-84.0677596,240
metropoli_cfia,9.9343972,-84.067946,241
metropoli_cfia,9.9347342,-84.0686116,242
metropoli_cfia,9.9347849,-84.0687269,243
metropoli_cfia,9.9348741,-84.0689369,244
metropoli_cfia,9.9347849,-84.0687269,245
metropoli_cfia,9.9347298,-84.068614,246
metropoli_cfia,9.9347342,-84.0686116,247
metropoli_cfia,9.9343972,-84.067946,248
metropoli_cfia,9.9343165,-84.0677596,249
metropoli_cfia,9.9341662,-84.0674254,250
metropoli_cfia,9.9340801,-84.0672424,251
metropoli_cfia,9.9340078,-84.0670711,252
metropoli_cfia,9.9337832,-84.0666193,253
metropoli_cfia,9.9336536,-84.0662543,254
metropoli_cfia,9.9336442,-84.066215,255
metropoli_cfia,9.9336275,-84.0661287,256
metropoli_cfia,9.9335718,-84.0656888,257
metropoli_cfia,9.9335423,-84.0653349,258
metropoli_cfia,9.9335552,-84.0650526,259
metropoli_cfia,9.9335683,-84.0649459,260
metropoli_cfia,9.9335883,-84.0648111,261
metropoli_cfia,9.9336919,-84.0643327,262
metropoli_cfia,9.93386,-84.0637196,263
metropoli_cfia,9.9339051,-84.0635476,264
metropoli_cfia,9.9343135,-84.0621665,265
metropoli_cfia,9.9345539,-84.0613648,266
metropoli_cfia,9.9346013,-84.0612067,267
metropoli_cfia,9.9347494,-84.0607128,268
metropoli_cfia,9.934974,-84.0599349,269
metropoli_cfia,9.9353703,-84.0585294,270
metropoli_cfia,9.935424,-84.0582103,271
metropoli_cfia,9.9354493,-84.0578951,272
metropoli_cfia,9.935449,-84.0578346,273
metropoli_cfia,9.9354472,-84.0577088,274
metropoli_cfia,9.9354447,-84.0576149,275
metropoli_cfia,9.9354263,-84.0573417,276
metropoli_cfia,9.9353809,-84.0570515,277
metropoli_cfia,9.9352778,-84.0566251,278
metropoli_cfia,9.9351827,-84.056271,279
metropoli_cfia,9.935085,-84.0559143,280
metropoli_cfia,9.9349716,-84.0555179,281
metropoli_cfia,9.9349514,-84.0554471,282
metropoli_cfia,9.9349123,-84.0553234,283
metropoli_cfia,9.9344573,-84.0537972,284
metropoli_cfia,9.9344104,-84.0536339,285
metropoli_cfia,9.9341796,-84.0528887,286
metropoli_cfia,9.9340346,-84.05241899,287
metropoli_cfia,9.9340324,-84.0523175,288
metropoli_cfia,9.9339859,-84.0521666,289
metropoli_cfia,9.9336837,-84.051054,290
metropoli_cfia,9.9334745,-84.0503073,291
metropoli_cfia,9.9332674,-84.0495966,292
metropoli_cfia,9.9332136,-84.0493276,293
metropoli_cfia,9.9329369,-84.0481679,294
metropoli_cfia,9.9328589,-84.0477108,295
